,상품명,리뷰,구매자 평점
39431,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",친오빠 책상 있다 따라서 같다 사다 쓰다 쓰다 튼튼 곡 정 잘 되다 이것저것 찾아보다 시간 아끼다 고 눈 보다 튼튼 만족,1
39432,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",너무 좋다 기존 사용 힘 없다 폰 각도 조절 하다 흔들리다 고정 풀리다 떨어지다 흔들리다 없이 각도 조절 잘 되다 든든,1
39434,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",별로 상품 파다 거치다 전혀 안되다 고요 무게 이기다 쓰러지다 침 끼다 사용 가능 전혀 안되다 환불 요청 박스 회 손 인하다 없다 이렇다 화나다 경우 또 처음,0
39435,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",평상시 꼭 필요 편하다 실용 너무 좋다 집다 순이 애정 하다 되다 ㅎㅎ 금액 저렴 다 상품 좋다 요새 없다 못 연 ㅋㅋ,1
39437,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",튼튼 단단 잘 고정 되다 사용 문제없이 장착 되다 다만 케이스 끼우다 아슬아슬 착용 안 되다 구매 참고 하세,1
39438,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",튼튼 거치 잘 되다 좋다 구부러지다 부드럽다 깔끔 생기다 동생 방 놓아주다 제방 친구 넘넘 부럽다 하다 친구 ㅎㅎ,1
39440,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",거치다 있다 핸드폰 동영상 볼 때 너무 편하다 요 핸드폰 움직이다 설치 편리 잘 고정 되다 조립 편안 공간 많이 차다,1
39441,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",아이 핸드폰 자꾸 눕다 검색 해 좋다 같다 구매 일단 책상 부착 설치 쉽다 아이 책상 앉다 있다 너무 좋다 잘,1
39442,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",동생 필요 선물 저 써보다 만족 하다 제품 냉큼 선물 동생 너무 만족 스러워다 하다 눕다 핸드폰 하다 너무 딱 좋아하다,1
39443,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",진짜 최악 최악 진짜 연결 소켓 제대로 잡다 못하다 연결 부 고무 패킹 사이즈 애매 끼우다 놓다 고정 도안 되다 헤드 클램프 힘 아리다 없다 핸드폰 꽂다 늘어지다 진짜 짜증나다,0
39446,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",튼튼 침대 헤드 책꽂이 벽면 세로 두 직각 설치다 하다 경우 무게 제품 팔 무게 못 이기다 기울어지다 평면 설치다 하다 최대 사용 있다 좋다,1
39448,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",요즘 침대 눕다 보다 낙 계속 손 들다 팔 아프다 구매 ㅎ 고정 튼튼 잘 되다 조정하 기도 편리 오래 사용 있다,1
39449,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",배송 빠르다 오다 가격 저렴 구매 하다 사이즈 딱 적당 정말 튼튼 안정감 사용 정말 만족,1
39451,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",삶 질 달라지다 아이템 왜 이제야 사다 정도 너무 만족 튼튼 하얀색 인테리어 헤치다 너무 너무 좋다 주변 지인 추천 지금 한두 따르다 구매,1
39452,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",고정 좋다 쓰다 음 대충 내가다 원하다 각도 비슷 맞추다 스르륵 내려오다 몸 얘 각도 맞추다 되다 괜찮다 아이패드 고정 시키다 무겁다 그렇다 핸드폰 괜찮다,0
39453,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",핸드폰 손 들다 감상 기다 튼튼 소문나다 그 튼튼 몸소 체험 해보다 묻다 구매 하다 정말 튼튼 흔들리다 없다 ㅋㅋ 만족,1
39454,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",안 써 보다 사람 있다 쓰다 사람 없다 사실 살다 아빠 선물 진짜 집다 순이 꼭 꼭 사세 ㅠ 잠 전 잠 들다 이 기분 삶 질 다르다 ㅠㅠ 죽기 전 매일 쓸다 예정 ㅎ,1
39457,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",추가 구입 저번 사다 잘 쓰다 있다 동생 탐 내다 네 요 가지다 재주 문 하다 짱짱 핸드폰 잘 지탱 너무 좋다 진짜 편하다 추천,1
39458,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",일체 형 끊어지다 확률 적다 음 스프링 강다 보통 고정 하다 꽉 잠그다 시간 지나다 풀다 침 고정 부분 패드 무척 알다 좋다 바닥 까다 고무 매트 못하다,0
39459,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",처음 상품 받다 어떻하다 쓰다 데생각 자유자재 잘 움직이다 그 관절 꺾이다 같다 느낌 생각 꾹꾹 누르다 쓰다 좋다 흐물흐물 하다 튼튼 더 쓰기 하다 같다,1
39460,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",사용 해보다 좋다 가끔 잘 쓰다 있다 개인적 느낌 근 고정 시키다 꾸준히 길다 영상 때 유용하 반복 검색 보다 되다 유튜브 짧다 영상 보다 때다 조금 거로 워 ㅋㅋ,1
39462,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",좋다 배송 빠르다 생각 튼튼 해보다 가격 대비 잘 구매 만족 다른 쓰다 망가지다 그렇게 기대 안 구매 하다 오다 사용 같다 ㅎㅎ,1
39463,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",침대 프레임 설치다 쓰다 너무 좋다 엎드리다 핸드폰 하다 이제 눕다 편하다 핸드폰 하다 목 어깨 무리 안 가다 좋다 ㅎ,1
39464,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",엄청 튼튼 좋다 주변 엄청 영업 ㅎㅎ 작년 초 사다 너무 잘 사용 중인 여전히 고정 잘 되다 사용 보다 부모 탐내다 사드 굉장히 좋아하다 ㅎㅎ 많이 파다,1
39465,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",강추 하다 너무 마음 들다 병원 안성맞춤 병원 집다 쓰기 편리 같다 강추 하다 폰 꽉 잡다 아주,1
39466,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",아이 태 보이다 줄 때 바르다 자세 구매 식탁 설치다 보여주다 고개 알다 숙이다 듣다 허리 펴다 보다 되다 자세 고쳐다 좋다,0
39467,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",설치 쉽다 쓰기 편하다 좋다 네 용 눕다 편하다 있다 제일 크다 장점 하다 ㅋㅋ 왜 이제야 사다 ㅠ 이제 없이 못 사다 ㅎ 잘 사용,1
39469,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",후기 보다 기기 무게 견디다 못하다 걱정 너무 튼튼 아이패드 문제없다 이제 침대 못나다 오다 어차피 코로나 집다 콕 아주 든든 집 콕 되다,1
39470,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",고민 배송 늦다 출 말다 모으다 삶다 의 진짜 상승 철제 튼튼 바로 끼우다 사용 화이트 인테리어 안이 상하다 진짜 좋다,1
39471,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",구부리다 사용 모양 잡기 힘들다 한번 터치 완전 흔들리다 좀 덜다 하다 꽉 조이다 사용 하긴 하다 벌다 오다 하다 꽤 빠지다 나오다 자주 여 주다 ㅠㅠ 대체적 만족,0
39472,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",좋다 여러 각도 가능 높낮이 쉽다 조절 되다 침 아이패드 거치다 사용 당 밀다 엇 번하다 침대 고정 되다 부 헐겁다 떨어지다 하다 다시 조이다 또 고정 되다 ㅋㅋ,1
39473,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",생각 거치다 너무 튼튼 좋다 아서 남친 또 사다 남친 이러다 사주 하다 엄청 좋아하다 ㅋㅋ 튼튼 가성 비다 갑 잘 쓰다,1
39474,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",침대 사용 주문 사용 편리 설치 편하다 좋다 기존 사용 구부리다 힘 제품 바로 버리다,1
39475,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",자바 라식 쳐지다 그래서 튼튼 보이다 이 제품 주문 예상 튼튼 하긴 하다 밑 길다 나오다 공간 필요 옆 고정 쓰다 제멋 돌아가다 세로 고정 가능 ㅜㅜ,1
39476,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",거치 좋다 편하다 왜 이제야 알다 ㅋㅋ 영화 드라마 시청 하다 때 아주 유용 침대 편안 있다 강추 색상 깔끔 마음 들다,1
39477,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",고정 잘 알다 되다 사다 말다 고정 정말 안 되다 특정 하다 각도 사용 있다 너무 불편 사용 아이패드 뜬금없이 갑자기 떨어지다 이렇게 위험 하다 모르다,0
39478,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",화이트 색상 너무 이쁘다 ㅋㅋ 여기저기 촬영 용도 감상 방 거치다 구매 어용 가지 거치 튼튼 또 되다 후문,1
39481,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",너무너무 만족 전 쓰다 집게 집게 약하다 빠지다 그리하다 딱 잡다 아주 좋다 곱다 잇다 더 만족 요 침대 눕다 편하다 핸드폰 하다 있다 많다 파다,1
39482,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",완전 튼튼 고정 너무 잘 되다 다른 제품 훨씬 탄탄 같다 마음 들다 마감 너무 깔끔 ㅎㅎ 배송 빠르다 잘 받다 ^^ 가격 대비 완전 괜찮다,1
39483,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",쓰다 여행가 잃어버리다 구매 하다 ㅋㅋ ㅋ 탄탄 든든 떨어지다 위험 전혀 없다 굳 전 쓰다 더 잘 ^^,1
39485,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",자취 생 티비 사귀다 아깝다 항상 아이패드 보다 눕다 좀 불편 하다 사다 진짜 좋다 튼튼 넘어가다 같다 느낌 없다 잘 잡다 완전 좋다,1
39486,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",조립 쉽다 자기전 유튜브 시간 보내다 저리다 ㅎㅎ 거치다 설치 후 편안 영상 보다 가로세로 회전 잘 되다 영상 돌리다 카톡 하다 편리,1
39487,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",고정 제대로 알다 되다 거의 쓰다 같다 고정 안되다 삐걱삐걱 소리 나다 차라리 좀 더 투자 비싸다 가다 추천 적어도 절대 비추 이상 하다 낌새 느끼다 때 바로 반품 안 때리다 걸다 후회,0
39489,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",좋다 평소 침대 눕다 생활 많이 하다 항상 휴대폰 보다 때다 불편 그래서 구매 되다 길이 긷다 편리 사용,1
39493,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",일주일 쓰다 제품 유연성 좋다 정면 보다 때다 고정 되다 조금 대각선 놓다 고정 부분 같이 움직이다 아무리 세다 조이다 같이 움직이다 결국 떨어지다,0
39494,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",사진 보이다 부분 빠지다 돌아가다 너무 헐겁다 다른 방향 거치다 하다 테블릿 기운 돌다 가다 불량 인,0
39495,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",좋다 요즘 크리 에이 터 푹 빠지다 딸 재미있다 영상 찍다 유튜브 공부 하다 구매 하다 ^^ 착 한가 격 깔다 끙 디자인 견고 최 곱다,1
39496,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",자바 완전 쭉 죽다 늘어나다 행사장 설치다 되다 보다 단단 해보다 찾아보다 아주 만족 하다 견고 만족,1
39500,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",플라스틱 나사 조이다 세기 조절 있다 좋다 자석 재질 아이패드 거치 펜슬 난감 때 옆 붙여두다 일석이조 ㅋㅋ ㅋㅋ 짱 튼튼 바디 철제 걱정 없이 잘 쓰다 고 있다,1
39501,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",높이 조절 가능 편리 아이 패드 매일 학습 고개 숙이다 앞 보다 책상 설치다 하다 설치다 간단 이동 되다 안방 사용,1
39502,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",하다 잘 쓰다 다만 책상 모서리 부분 곡선 되다 있다 고정 잘 안 되다 그리다 핸드폰 고정 부분 헐겁다 일반 드라이버 다시 조이다 불편,0
39503,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",기대 이상 구부러지다 이것다 더 버티다 힘 좋다 같다 구매 흔들리다 고정 좋다 기대 이상,1
39505,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",태블릿 흔들거리다 하다 물리적 생각하다 정도 고정 한계 하지만 위치 꼿꼿 잘 잡다 있다 만족,1
39506,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",배송 잘 받다 사이즈 넉넉 견고 급하다 주문 하다 만족 큰아이 필요 사다 작은아이 바꾸다 예정 ㅎㅎ,1
39507,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",고정 손잡이 생각 긷다 간격 튼튼 하긴 같다 길이 조절 안되다 아쉽다,0
39509,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",오빠 비슷 사용 진짜 편하다 보이다 저 구매 색상 이쁘다 깔끔 마음 들다 거치다 진짜 편하다,1
39511,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",자 이제 손 이불속 넣다 태블릿 또는 폰 영상 잠 들다 태블릿 물론 폰 세로 꽂다 가능 까지다 활용 도 높다 고일 엄청 견고 흔들리다 없다 편안 함 느끼다,1
39512,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",연결 부위 각도 조절 가능 핸드폰 고정 부분 조절 가능 편하다 좋다 생각 튼튼 마음 들다 ^^,1
39513,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",태블릿 거치 찾다 고 있다 추천 일단 튼튼 같다 고정 축 회전 되다 생각 다양 하다 각도 세팅 가능,1
39517,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",책상 강추 가다 겨 대비 많다 기대 없이 주문 장착 하다 생각 편리 유용하 쓰다 한 더 주문 쓰다,1
39518,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",만족 배송 빠르다 튼튼 휴대폰 자주 사용 남편 위하다 구매 설치다 편하다 아주 잘 사용 남편 일단 너무 만족 ㅋㅋ,1
39519,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",사용 아직 부러지다 이상 없이 잘 쓰다 자바 금방 망가지다 좀 비싸다 요런 스타일 찾다 좋다 요신 쓰다 잠들다 좋다 ㅋ,1
39520,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",침대 없다 방 두다 멀다 졸다 같다 구매 완전 튼튼 떨다 트다 멀쩡 잘 쓸다,1
39521,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",아주 좋다 원하다 각도 조절 안되다 리뷰 있다 원하다 다 되다 예전 저렴 쓰다 부러지다 바꾸다 아주 마음 들다,1
39522,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",각도 조절 곳 한정적 원하다 각도 안 나오다 때가다 많다 특히 조이다 나사 없다 때 중력 마음대로 픽픽 돌아가다 산지 달 안되다 다른 제품 구입,0
39523,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",진짜 동안 리뷰 한번 알다 쓰다 삶 낙 생기다 ㅋㅋ ㅋㅋ 침대 없다 밥상 걸치다 쓰다 최 곱다 ㅠㅠ 이제 팔도 안다 눕다 진짜 편하다 감사 합,1
39524,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",좋다 거치 부품 사고 그냥 사고 스텐드 가다 더 낫다 필요 한사람 물건 좋다,1
39525,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",배송 진짜 빠르다 시중 검정 색 제품 많이 보이다 확실히 흰색 깔끔 좋다 가격 저렴 좋다 그리고 역시 엄청 편하다,1
39526,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",침대 누다 폰 보다 때다 너무 솜 목 아프다 구매 너무 편하다 아이 보이다 줄다 때 ㅋㅋ 너무 편하다 좋다,1
39527,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",튼튼 하긴 하다 거치 번거롭다 침대 벽 뒷쪽 가드 연결 힘 들다 겨 서랍장 연결 사용 한데 불편 ㅎ 그런데 튼튼 오래 사용 같다 하다,0
39528,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",고정 부분 생각 넓다 고정 더 튼튼 되다 같다 각도 조절 구부리다 힘들다 같다 꺽 인형 태 하다 잘 선택 하다 같다 원하다 쉽다 잘 조절 되다,1
39529,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",최악 사다 말다 겨우 이틀 쓰다 유튜브 코 위 떨어지다 코 깨지다 하다 무슨 휴대폰 거치 이렇게 드나다 차라리 다른 사세,0
39530,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",집 있다 힘 없다 어서 자꾸 움직이다 ㅋㅋ ㅋ 불편 알아보다 튼튼 사다 진짜 너무 편하다 좋다,1
39534,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",좋다 생각 별 기재 알다 하다 튼튼 가격 대비 만족 오래 사용 있다 같다 ㅎㅎ 퀄리티 좋다,1
39536,"아이엠듀 핸드폰 태블릿 거치대, IMD-BST1, 화이트",자유로 울다 각 생각 비추 ㅜㅜ 생각하다 각 제마 음 안 움직이다 조금 그래요 다 뜯다 그냥 쓰다 ㅜ,0
